,SK_ID_CURR,TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE_YEARS
FLAG_DOCUMENT_7,-0.016882052313572187,-0.004238335531416252,-0.00834366803632125,0.027053851120833968,0.00569287029347036,0.04776704608773746,0.008564282229963938,0.024800354887151918,-0.019947969225211453,-0.00667052156960843,-0.01710611574276125,-0.013046184808106369,,,0.00652757237586276,-0.007062934197389991,0.0005661951394182597,0.02251255525140395,-0.003425226878509802,-0.0025684380747404085,-0.029233761929855037,-0.029105553277887084,0.030202667179223198,-0.0017215854380667867,0.06397393239724691,0.07215571144922896,-0.003980707927038331,-0.007773593275773453,-0.006729594970237652,0.04017233605851068,0.015526279292618692,,0.01286414012172657,0.001409951282084269,0.003347046959997094,0.01542832724732404,,0.03405900547731468,-0.002483906710343804,0.04113397211884527,,0.00866950165382511,,0.01749683811338383,,-0.006900695122667558,0.013867431826741609,0.0025360510957222666,0.003155581011724755,0.015885794813109994,,0.035637301318402904,-0.001536146874470721,0.041763070617992795,,0.009800322126483458,,0.018951115757933904,,-0.00634372788312067,0.012901663077959678,0.0014872113126845894,0.003276889619270193,0.015408631240278008,,0.03427644765499499,-0.002356736218815999,0.04086229917810727,,0.008739556528258877,,0.01751815284540147,,-0.006830541408669378,0.011218848211485888,-0.008422503447237021,-0.004550772155203648,-0.008388402972047312,-0.0039852122894515766,0.0038682969937774564,,-0.021959614865615103,-0.0002829275921673316,-0.0017335129395757388,-0.004365989321551629,1.0,-0.004338449627806817,-0.0009614761798671054,,-0.0010225680406096428,-0.00020004000800160013,-0.0009614761798671043,-0.0008501446430440557,-0.0006331522562246187,-0.0014499240645856316,,-0.0012212010135050253,-0.00044748212059237644,-0.00028292759216733116,-0.00034654878796271056,,,,,,,0.019683909968156985
FLAG_DOCUMENT_8,-0.0006567735516734108,-0.021874994965827562,0.03893797509384689,0.17479828161385136,0.07215886846856907,0.1182898100356874,0.06984529086055447,0.10331083484573302,0.11378095017112072,-0.11662707234252576,0.05048006762987509,0.007467177005244171,-0.06821622461299884,,0.11719579470221458,0.04135589114671787,-0.023416890747021482,0.01632726876813906,0.019265342004697473,0.050823980467014016,-0.11604800466109627,-0.11652723386775746,0.047901379205854445,-0.0016533688884902938,0.05402122728430187,0.07592304247754911,0.023080914665531607,0.04434522884370913,0.04711069347239206,-0.07504833476958322,0.059375033845903126,0.018166969846975203,0.07736316648078051,0.07332335884692485,0.02415473362986926,-0.00753558695777451,0.055595937172716534,0.10152828839531822,0.04312837411793593,0.0724750531184112,0.067305535281086,0.010921241908736263,0.07577092729789753,0.09902727943377077,0.005183788515671541,0.024037936051312526,0.062346676427591785,0.058992870542890374,0.02337580951936347,-0.013600323899641595,0.042174032639392775,0.0918055195280745,0.026474855267452996,0.07009191335340667,0.05838487749407557,-0.0003686642647108702,0.06546618622771896,0.08399605627481875,-0.0040621648660180065,0.01857104879341751,0.07588614316031651,0.07130992976814964,0.022814095183401887,-0.006844435082674211,0.057116960577397666,0.10256266517570752,0.04345181847121814,0.0736953159441485,0.06818473004237258,0.009947634054551365,0.0759678925967718,0.09836633438400055,0.004668952122316077,0.02460176159842815,0.08131096737043787,-0.03829558948557906,-0.034097719064389125,-0.03802757378289649,-0.026591249168093672,-0.003986813365917174,,-0.47625814401960664,-0.0061361080675662585,-0.03759627207893568,-0.09468918211072386,-0.004338449627806817,1.0,-0.020852408557473084,,-0.022177363316015025,0.04610863906762128,0.11619577710842667,0.0530267143373012,0.01820255093722494,0.010744458022044594,,0.006808602509770524,-0.009704951819031478,-0.006136108067566255,-0.007515918816308454,0.010086402418103857,0.0034435133862422422,0.005777577427687282,0.019961872970621658,0.0080832575405258,-0.04301276966233532,-0.11374760355115705
FLAG_DOCUMENT_9,0.001911034056639439,0.0011264793528183146,0.004438810646654092,0.016978249135957683,0.0179214108057132,0.01634792297406041,0.020335992488755904,0.05373380835686554,0.010911115900129477,-0.03135826319650076,-0.0016556093531825522,0.03510029625662978,0.011880985307487433,,0.03137425065340098,0.010420560698995175,0.0027213713153930205,0.029467447678614263,0.022297895371551565,0.01020705657291026,-0.018373882871205127,-0.02174419708255214,0.05323450258472325,-0.0082746616881461,-0.015029186792783115,-0.013325018360377944,-0.007799607568118248,-0.00935479160614852,-0.009490724926646654,0.03732946659684601,0.005857199836486147,-0.02930499009284647,0.010102278280922328,0.013104273158418304,0.004129203537714979,-0.0020201911243547047,0.04408227253260098,0.028661854236686397,-0.02039724712745348,0.04410502876624636,0.009238634348674796,-0.008329503923404988,0.002221077330442364,0.012700948747788009,-0.008899315219728924,-0.0031718526858738848,0.0005154286511992886,0.009732972860616215,0.004618033016802152,-0.0002920041710319428,-0.01985947345780405,0.021148687335815396,-0.023135324812027888,0.042111117888415754,0.005522702978052315,-0.017797948326569727,-0.012428573979115565,0.0016311873651912812,-0.008666401877023602,-0.002507244161495688,0.01036338306712341,0.013345459969431086,0.003752976863747774,-0.002043203099294201,0.044506585273589014,0.029218482511148076,-0.019894868232706517,0.04380571438059694,0.009090794018908046,-0.00818692133523545,0.0024467576487863566,0.012945257379707564,-0.008631794141364632,-0.0025023993337071,-0.008225067092489163,-0.004661976594603475,-0.008489189171186646,-0.00545727656437392,-0.002624529880653238,-0.005453094199903321,,-0.10554711941511068,-0.0013598686743397249,-0.00833199026306846,-0.02098477587639594,-0.0009614761798671054,-0.020852408557473084,1.0,,-0.004914890891884393,-0.000961476179867105,-0.0046212577858147415,-0.004086151724818686,-0.003043195302132828,0.022165434682291024,,-0.005869604270887917,-0.00215078675593008,-0.0013598686743397253,-0.0016656588255350205,-0.00475911813020673,-0.004460281786522591,0.023192268612029762,-0.008625304826704563,-0.02821713604952879,-0.01896648068863865,-0.010547971145177774
FLAG_DOCUMENT_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLAG_DOCUMENT_11,0.012536410606647046,-0.011552828375785702,-0.03122236158759445,0.02033928814318589,0.026701572510496447,-0.015253664345868688,0.0328532509160138,0.02555274079233695,0.05287814080318445,-0.0331544947429402,0.02824906260910691,0.02722862766958002,-0.030738571693195185,,0.033367759584723614,0.14477949419201921,0.0028942862985300404,0.016309492719877635,0.006802354926657672,-0.025253670953722877,-0.0016984536877089965,-0.004277346060089046,0.020412781433629776,0.060749865318292795,0.023593619143505367,0.0005597963037623504,0.043627409630097716,0.012964653891035651,-0.01289838150193275,-0.04495675873998533,-0.01868881151205773,-0.052646242365421245,0.022588363050699868,-0.010926423567838229,0.008923995463893669,0.027457692218013533,0.002186397090750506,0.035623969516968404,-0.013933796874481824,0.028592121851205164,0.041608310880441965,-0.004309507882372724,0.0191090804005574,0.0177224771219819,0.11357089702781366,-0.01132431666170981,0.01908790167288844,-0.009635476387442988,0.008799394208190807,0.029123812089888044,0.0041824932780865996,0.037475107430738744,-0.013022722702941653,0.02909752824371248,0.04696574746164357,-0.004174100796218897,0.022420424891965517,0.015566577926362749,0.11621266291647138,-0.016521036355039466,0.02162931420249483,-0.012481839696038572,0.00850101416325226,0.027394063137459682,0.0028282232081091986,0.034041413149246115,-0.015870069470397635,0.028812119082844357,0.045025864502419195,-0.004115633043055704,0.019371783292309992,0.016438768757807632,0.11459906643781197,-0.017079441371169558,0.03285985630096814,-0.019464173682376896,0.0019208850229784095,-0.01912988245264035,0.0029561990048442444,0.041008312517908714,,-0.11225354652802673,-0.001446274255071205,-0.008861402015037089,-0.022318141208162428,-0.0010225680406096428,-0.022177363316015025,-0.004914890891884393,,1.0,-0.001022568040609643,-0.004914890891884397,-0.004345784378619846,-0.003236558869013861,-0.007411747402770685,,-0.006242556876724131,-0.002287446995394706,-0.0014462742550712044,-0.001771494205698292,-0.005004489892348636,-0.004690246072271698,0.020826295106049216,-0.017628732018619454,-0.007780681416071013,-0.0316870467235473,-0.0527623198317777
FLAG_DOCUMENT_12,-0.016693914357562633,-0.0042383355314162515,-0.008343668036321248,0.05899425354949137,0.03172677841015444,0.012429370940527453,0.0309207581180371,-0.010041204623261909,0.00046852183308057394,-0.007071548120670065,0.012756137004902217,-0.015616326561302747,-0.013937382598471042,,0.00652757237586276,-0.007062934197389991,0.0005661951394181471,-0.008885708697555542,-0.003425226878509802,-0.0025684380747404427,-0.001402686215979181,-0.0008367563879424027,0.021576784052695773,-0.0017215854380667865,-0.0031268987305555973,-0.0027723378230752474,-0.003980707927038331,-0.007773593275773452,-0.006729594970237652,-0.006467155169345112,0.014317144300621684,-0.0026622341308605016,0.053226276668896816,0.08131715360607335,0.004779494661848051,0.025293072941204572,0.025824943120112624,0.05737499459632967,0.05188583303336835,0.018943738917522178,0.02587180045667822,0.06353798131307639,0.059017294555434766,0.06834507030256289,0.02165608390780716,0.11738872491187771,0.05458868600868014,0.08239445036896827,0.00436911037451083,0.025715037906584384,0.02810176343801445,0.059508048399945085,0.05322598085597004,0.019537178592060424,0.026400017816058517,0.06652907878729927,0.06100794367908045,0.07102901242554198,0.02230140979552249,0.12551788552191787,0.053081984684693426,0.08124549711003665,0.004734708445816395,0.02524899072812677,0.026024355511248123,0.057638244061516075,0.05173194432544565,0.018816820521732558,0.02574330344231093,0.06360090722340198,0.05912561913081218,0.0681426357724006,0.021909943751758296,0.12014953057360996,0.08311561462985353,-0.002708871615246996,-0.004550772155203647,-0.00263602532487047,-0.0039852122894515766,-0.004761603678095476,,-0.021959614865615096,-0.0002829275921673317,-0.0017335129395757395,-0.004365989321551628,-0.00020004000800160013,0.04610863906762128,-0.000961476179867105,,-0.001022568040609643,1.0,-0.0009614761798671043,-0.0008501446430440552,-0.0006331522562246185,-0.0014499240645856311,,-0.0012212010135050249,-0.0004474821205923766,-0.00028292759216733116,-0.0003465487879627104,-0.0010895506128241414,-0.0010211351390983356,-0.0028324895767151245,-0.004642664904415269,-0.006460019909943043,-0.006898733321254727,-0.00035000426633199634
FLAG_DOCUMENT_13,-0.004836538150011517,-0.02037121822004981,0.012537352238797973,0.04853360631453097,0.027066842220743816,0.012605087495984942,0.02933323591826615,0.009827815268778914,0.03863648636613034,-0.03106610989402543,0.030527092550684844,-0.004101782484191551,-0.08059654995654068,,0.031374250653400916,0.02520988896892872,0.0027213713153930786,-0.0033397752991349244,-0.01646307699758434,0.01987221966827373,-0.012557890572140493,-0.009929267131154672,0.031603400566699566,0.01636697526285474,0.027037952951898068,0.04930726535467689,0.014867081092498567,0.01865356649609255,0.028600160153810342,-0.028618221950073974,0.018061970652710778,-0.00987644192240246,-0.006171739300164007,0.04475627392784256,0.005362065916828509,0.031247373418490328,-0.008445700241609188,0.00503568082717929,-0.01646324659035235,0.009606207420782817,0.03842316932959942,0.026437475092830967,0.007892617846903654,-0.00024114459822142972,-0.010604590966636535,0.0010529043659889058,-0.003302248035443642,0.0445138514746457,0.005618595015263244,0.03262477797429934,-0.006531331347682192,0.007532455038827993,-0.013229343979681249,0.011576230764151409,0.03965565319393674,0.02968139087973317,0.010310013584287318,0.002995821884384062,-0.009909348797945012,0.004220854294448086,-0.005857404980739297,0.04491299886033312,0.005007675366519771,0.031177802238920343,-0.008285256439069029,0.00549793485503298,-0.01598120413728805,0.009531940745980566,0.03819508984590594,0.026586065217046106,0.008082474345435318,4.021886624173431e-05,-0.010402410672584746,0.0017775872731159016,-0.010905686492956635,-0.008244019684411383,-0.008489189171186675,-0.007861499214920896,-0.01088964231138301,0.024618494460654516,,-0.04062061698215442,-0.0013598686743397244,-0.008331990263068452,-0.020984775876395922,-0.0009614761798671043,0.11619577710842667,-0.0046212577858147415,,-0.004914890891884397,-0.0009614761798671043,1.0,-0.004086151724818672,-0.0030431953021328377,-0.006968943186125149,,-0.005869604270887902,-0.0021507867559300824,-0.0013598686743397236,-0.0016656588255350192,-0.005238592516603257,-0.004909648836097323,0.002550945266616126,0.02006537993991413,-0.010137286883000746,-0.058554957913968406,-0.03862269997593717
FLAG_DOCUMENT_14,-0.011274911222943865,-0.01801238803903664,0.019439881727029727,0.054796189109576364,0.04615732203561731,0.02311214818727075,0.04453646984726062,0.05900743350258495,0.03228547494753125,-0.027692145986336618,0.005574236265635033,-0.015858360181838838,-0.02414529531693379,,0.027741354056423022,-0.004952634428625571,-0.08114434931951167,0.028956184103044316,4.0873428119216666e-05,4.367961507508923e-06,-0.05852947802091445,-0.05695113005761341,0.02347229173331865,-0.0073165195919379375,0.05008219178467816,0.05898118255055863,-0.004112853541333838,0.014429859994534854,0.014435955600881446,0.02034528629188909,0.05159560033263037,0.0033664915750468804,-0.013419624817519,-0.012169036003072706,0.0004230213161125283,-0.0007953522796462705,0.0038478018786811522,0.007955176467964769,-0.02106355556056319,0.008181644114600687,-0.018714660374764557,-0.02405517839727071,-0.014045884119849736,-0.0168357156793106,-0.005127944181582457,-0.003784046286306301,-0.011123458702260804,-0.00894110529370892,0.0010095304984669548,0.00041363040116145644,0.005977087385974706,0.009520150043809997,-0.02060009666488686,0.005577126488375762,-0.017835729934136804,-0.022682686436471085,-0.012432394393289116,-0.014301821108698305,-0.004592462575059349,-0.0010611437724398866,-0.013084937884306778,-0.011920013093413312,3.671556482503725e-07,-0.0008178568557505796,0.004024481535107598,0.008423166224013632,-0.020611121515204906,0.00811768548785593,-0.018726541775529675,-0.02393395614273276,-0.013933629473083716,-0.01647813948364119,-0.004984029156905698,-0.0031951999353819886,-0.009480154788661809,-0.006116351560471419,0.0033417601895153,-0.005770169761290927,0.0017394095568184684,0.016142882032330642,,-0.005299188517854326,-0.0012024063548752005,-0.007367209959400107,-0.018554900444089972,-0.0008501446430440557,0.0530267143373012,-0.004086151724818686,,-0.004345784378619846,-0.0008501446430440552,-0.004086151724818672,1.0,-0.0026908167233042246,-0.006161993236464363,,-0.005189949301056626,-0.0019017422138703365,-0.0012024063548752007,-0.0014727883616038992,-0.004631649770881412,-0.004340817468575102,-0.01204083550098839,0.012188540820980294,0.002084984385752177,-0.02932632612994423,-0.03181568806480186
FLAG_DOCUMENT_15,-0.010268608914867557,-0.013414875010061545,0.028788389644248704,0.03184611717201575,0.03215726018715639,0.005959693583888587,0.03142836248887596,-0.0014037919567176725,0.04043012378146808,-0.020621913643738037,0.01717692373745646,0.006080736740344212,-0.05522576891630725,,0.020660602940057463,-0.022355091700494836,-0.11021292997517836,0.0016894519831814352,-0.010841281940922275,0.021148243625484182,-0.022057465717892254,-0.020543314021603015,0.010959032963484069,-0.00544903849627276,0.011341237679095704,0.01494088321275222,-0.012599450632672341,0.007211639975376813,0.013315403579605636,-0.03517121135947402,0.013052092550962992,-0.013492661779388133,0.0157052157941298,-0.004234725816823137,-0.002623459637024253,-0.1015393716944024,-0.010396823179433686,0.08274358461576789,0.0558820407842599,0.004656445354593296,0.0013700801153389986,0.0484952863511755,-0.017784737080911644,0.05255481791370519,0.013421645802003402,-0.005949394155542861,0.009126017969184518,-0.0019646230734161737,-0.0014927110480265286,-0.10049845255787458,-0.009934563156982221,0.086256557693832,0.05170367508977392,0.003936688327491493,0.001836266873331673,0.051596336680860444,-0.017153923350185004,0.051730700689535156,0.013966553892271177,-0.005523534986421922,0.012342106806213112,-0.004066941182222121,-0.0029595882310105956,-0.10143776958665127,-0.010355538047317215,0.08320739606339862,0.058262007127999865,0.0026475718544689813,0.0013268457891460923,0.04861375448374141,-0.017707002164110246,0.05015178127010804,0.013618550445786894,-0.00674289011142648,0.06942962878763494,0.03302024856985527,-0.004268251770567295,0.03353287966311812,-0.012613748623567806,0.006573529673619146,,0.009165061554887518,-0.0008955020804013951,-0.0054867905668058575,-0.013818915611975461,-0.0006331522562246187,0.01820255093722494,-0.003043195302132828,,-0.003236558869013861,-0.0006331522562246185,-0.0030431953021328377,-0.0026908167233042246,1.0,-0.004589195441540954,,-0.0038652576788454724,-0.0014163382470519293,-0.0008955020804013942,-0.0010968713168054943,-0.003271667896173836,-0.0030662320895617204,0.017301856080892065,0.014247267147856423,-0.0027013686895701315,-0.03151959935858647,-0.04027274996543286
FLAG_DOCUMENT_16,-0.02732920571517683,-0.016381035990615304,-0.0010565909548371374,0.045431677037089,0.05268281680255171,0.012484465247737307,0.051985074178659656,0.005717672716153105,0.034020458951139504,-0.047309786808898295,0.04300641604285104,0.027889289235526537,-0.01869053207480185,,0.04731295687116779,-0.0018703289790563474,-0.04522158809167627,0.0012429367446514833,-0.016208664980021027,0.002872669015974282,-0.01404622369335998,-0.017885936929981305,0.01692034197258732,0.003957831114862358,-0.013311251397524797,0.0007937487774478353,-0.013733980487111845,-0.0049693605528364415,-0.003044767150900388,-0.01509061494525788,0.007816263699591876,-0.005254939606365261,0.03181791134257592,-0.0010972093262156637,0.009986269805395786,0.010590345364034614,0.08951764932662429,0.019855146587285905,0.02231771849568476,0.024300956044715816,0.03377155291451207,0.023480016263767372,0.03334518073456169,0.0425997249273568,0.006034066584750127,0.03681712910061913,0.033516419147446096,0.0006908432807327289,0.009984937031125048,0.011972791571891808,0.09312333880269741,0.025499254905820678,0.02473081499843011,0.02732177617070211,0.036332810753750784,0.02432597235395519,0.03314049096560993,0.04490532525976429,0.006124490728856201,0.040884186623246374,0.03197650404490392,-0.001181745127828148,0.009491251829257584,0.0105342967803708,0.09022235247281818,0.020992041101194698,0.02253022784320118,0.025782076707159443,0.03572633381138724,0.023632259885057124,0.033356593085455334,0.04282181369668847,0.005989903280528667,0.03863086381734405,0.04052682294785376,0.02655797526175292,-0.006203574941426253,0.02579558025261805,-0.0068342076542721435,0.044532982312278806,,0.035712283961718924,-0.0020507073985689965,-0.01256479717467981,-0.031645434562224815,-0.0014499240645856316,0.010744458022044594,0.022165434682291024,,-0.007411747402770685,-0.0014499240645856311,-0.006968943186125149,-0.006161993236464363,-0.004589195441540954,1.0,,-0.008851473037149291,-0.003243426660498358,-0.002050707398568998,-0.002511844666673362,-0.007669373667530423,-0.007187795458617063,-0.01993796407209192,0.01343989364474613,0.04079496255621581,-0.022974699070749276,-0.03391128174868588
FLAG_DOCUMENT_17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLAG_DOCUMENT_18,-0.008244587266747237,-0.0004141489017990746,-0.009374436021637088,0.00114201822410626,0.009642149369637042,-0.0226740357735533,0.005552782078435842,0.01624808698656384,0.04656310570579936,-0.040019747532365285,-0.0014476021259019682,0.008573831648751447,-0.029280025243954236,,0.03984941852765376,0.0327813989464203,0.0034564989524137222,0.018282090865212278,-0.0005080161163996666,-0.015679759320809256,-0.013155061100162655,-0.019100775965913343,0.02071041757262422,-0.01050990700713142,-0.019089040922511468,-0.016924523214829724,0.029387484917055867,0.0022998299667919635,-0.004993539935961762,-0.04733978895561317,-0.02420628112270288,-0.04720960153830183,0.013943256017334343,0.011312305408316877,0.005507994275972735,-0.0013344934232049346,0.040269461215659344,0.008062558230632457,-0.0001945582921304835,0.024041530949046746,0.061208543488769966,0.007462003630145906,0.01530152163398102,0.014343172619494002,-0.006374042952586305,-0.02192080272101673,0.019171726023084385,0.0018803596540185727,0.005973546885060973,-0.00044167994006908366,0.024745966506141387,0.011403814186728659,0.00276741232018205,0.021618735794866974,0.05848935410505221,0.004471528006540716,0.021008886967210087,0.011355791118718706,-0.006423306592164648,-0.021705913239791003,0.017244818358653987,0.015119348127933672,0.004901809532069711,-0.0024001721574243465,0.04807636941815677,0.010327895665007355,0.00217545323515398,0.02139700236671242,0.05904736785450096,0.008090896523738381,0.01944829588452797,0.017713158930393637,-0.006351122047717904,-0.023089277964818248,0.012027297179587207,-0.017480020711673254,0.009203345818416291,-0.01893993924022346,0.01482489732640432,0.058692096023559,,0.014601508448171948,-0.0017272118000541056,-0.010582721825911075,-0.026653421171570338,-0.0012212010135050253,0.006808602509770524,-0.005869604270887917,,-0.006242556876724131,-0.0012212010135050249,-0.005869604270887902,-0.005189949301056626,-0.0038652576788454724,-0.008851473037149291,,1.0,-0.00273178163034474,0.2316797882072571,-0.002115605449713905,-0.0063774037591666005,-0.005976951412861023,-0.0032631002092419147,-0.006812084390268128,-0.0076588423721036004,-0.022261618413528767,-0.04705232438688668
FLAG_DOCUMENT_19,-0.016899781189492917,0.013531136318415817,-0.0013263655766549995,0.005359451460184009,0.0035261604186156053,-0.011626029114882162,0.001215245211669581,-0.008577142340710527,0.0068910577882356095,-0.014641502807363694,0.010766131434169856,-0.003457744747961873,-0.00779552586186223,,0.014601938673427307,0.01586284806727374,0.0012665576460769953,-0.005829650956517847,-0.00766210620774078,-0.012642861697167822,0.009313660661798246,0.010775458041716384,2.701409541414976e-05,-0.0038511231343327824,0.023025659779280318,0.027320639119011902,-0.008904696827625314,-0.017389241474325023,-0.015053855766620638,-0.034602599482560954,0.0029031507357347437,0.002766106961907948,-0.0261407680363803,-0.014924085608965161,0.004637681341856327,-0.00012723647570418066,-0.01753070921406936,-0.025162087137849447,-0.015165205040356391,-0.024078590524020452,-0.017087487253957936,-0.017128371770583323,-0.027505664660377554,-0.024749034876526854,-0.001567672701824548,-0.0051908594715238034,-0.02431067223898157,-0.01700078889788974,0.0036738991098336014,-0.007294694591724006,-0.01940334257962514,-0.024164654824470222,-0.013342104842614283,-0.022043409817477214,-0.01809945081704277,-0.016064533252963822,-0.027018730497315305,-0.024145357987183702,-0.0010118746599366737,-0.0035473352542278102,-0.02553996900499189,-0.014757835576961295,0.004916628315566001,-0.00014344131639852656,-0.01748721625051377,-0.02491027039069326,-0.0148580104526665,-0.022988691814271486,-0.017094693175943806,-0.01704080260944161,-0.027395415006474584,-0.024118813410230325,-0.001391406249776797,-0.004866176558320898,-0.025014121981921773,-0.01117213554551136,0.004146737489865123,-0.011043850078691412,0.008779820934479392,0.007358546584748366,,0.020377503127026693,-0.0006328985895467465,-0.003877804515332104,-0.00976655709829791,-0.00044748212059237644,-0.009704951819031478,-0.00215078675593008,,-0.002287446995394706,-0.0004474821205923766,-0.0021507867559300824,-0.0019017422138703365,-0.0014163382470519293,-0.003243426660498358,,-0.00273178163034474,1.0,-0.0006328985895467459,-0.0007752168582448318,-0.0021798545882380014,-0.00204297633535802,-0.005666937659678373,-0.009288539948877628,-0.012924506558073081,-0.01785151455491806,-0.0065825513464528446
FLAG_DOCUMENT_20,0.0006047915390982356,-0.005994511191437539,-0.011800908882892132,-0.014229679605517472,-0.004689580888548579,-0.01509496345375506,-0.004300496769175529,-0.004905703963519929,-0.014499043429882869,-0.00920945306984929,-0.014444133449815337,0.004175199246150128,,,0.009232304844669158,-0.00998949653155317,0.0008008009452345705,-0.012567546820332023,-0.004844486875624654,-0.02543750515883709,0.017697614698631424,-0.0011834706088857843,-0.009132965826434494,-0.0024349330294901805,-0.004422544958007115,-0.0039210699539205494,-0.0056301342924829035,-0.010994620775985706,-0.009518036517852425,0.018333899522083027,0.01153104733752786,,-0.020419674990930635,-0.0018307463713106917,-0.0025598962614528163,-0.024030655528198,0.0035845930181708603,-0.017784670771998023,-0.002483906710343799,-0.028119038221461,-0.004759024493142411,0.01941637906739894,-0.010318598043523768,-0.01966769877575468,-0.0009222141242353802,-0.006046188131966538,-0.019358992611162865,-0.000670997500272778,-0.0017159541542782614,-0.02336679387240184,0.004707170007758463,-0.01707968134828212,-0.0015361468744707037,-0.027367865935611357,-0.004308354688226293,0.020911296121166805,-0.009566337005091411,-0.018694918099848128,-0.0005660153749362206,-0.005432242076173401,-0.020212589051719923,-0.0017474469171742345,-0.0027883272332428666,-0.024015751441316714,0.003653343781002264,-0.017606685618440875,-0.0023567362188160338,-0.027940335075512735,-0.004780930360445818,0.019467526364095204,-0.010259990073359058,-0.019448533303424335,-0.0007850879254839367,-0.005947969231555362,-0.016077156360103463,-0.011912414449669695,-0.006436409829738462,-0.011864184253513023,-0.00563650709783179,0.004703718339745871,,0.012883996094592075,-0.0004001600640256098,-0.002451802751283398,-0.0061750589720282415,-0.00028292759216733116,-0.006136108067566255,-0.0013598686743397253,,-0.0014462742550712044,-0.00028292759216733116,-0.0013598686743397236,-0.0012024063548752007,-0.0008955020804013942,-0.002050707398568998,,0.2316797882072571,-0.0006328985895467459,1.0,-0.0004901430225198372,-0.0010895506128241414,-0.001021135139098336,-0.0028324895767151245,-0.004642664904415267,-0.006460019909943043,0.041675807350455556,0.014505887757094034
